Class,Sitename,DN,WL,Slope,Level,Irrad,Aspect
遺跡,大岱沢Ａ遺跡,30,380,3.05160164833069,50.8854598999023,5243.12841796875,西
遺跡,大岱沢Ｂ遺跡,10,240,5.45731496810913,60.5986709594727,5190.0556640625,東
遺跡,炭焼沢遺跡,30,408.044128417969,5.37711429595947,23.6802673339844,5257.79638671875,西
遺跡,寅ノ沢遺跡,40,158.113876342773,4.57858037948608,18.0046291351318,5259.88134765625,南
遺跡,内郷坂遺跡,30,1000,14.8001985549927,28.4046878814697,5182.30322265625,西
遺跡,部落畠遺跡,10,178.885437011719,6.33354091644287,100.29061126709,5272.42626953125,東
遺跡,豊田Ｂ遺跡,40,130.384048461914,3.11077761650085,28.1858253479004,5183.9638671875,南
遺跡,豊田Ｃ遺跡,30,89.4427185058594,3.46053171157837,23.6973171234131,5238.0361328125,西
遺跡,豊田Ｄ遺跡,30,133.416641235352,0.555379450321198,15.0292024612427,5236.3212890625,西
遺跡,豊田Ｅ遺跡,30,102.95630645752,5.51506996154785,21.8453845977783,5237.97802734375,西
遺跡,豊田遺跡,40,120.415946960449,1.41457116603851,17.5469779968262,5236.98876953125,南
遺跡,豊田西2遺跡,30,470.106353759766,0.856544554233551,12.7661113739014,5235.5888671875,西
遺跡,豊田西遺跡,40,432.781707763672,8.23081111907959,27.658016204834,5238.2666015625,南
遺跡,北村遺跡,30,330,1.34034848213196,7.23366069793701,5254.9140625,西
遺跡,木ノ子遺跡,20,176.918060302734,10.2724351882935,25.9090023040771,5093.58837890625,北
遺跡,檜ノ沢遺跡,20,102.95630645752,13.5700740814209,70.0206680297852,5245.90771484375,北
遺跡,折戸遺跡,20,40,2.26582980155945,5.48821592330933,5150.9208984375,北
遺跡,相沼２遺跡,10,148.660690307617,11.4357681274414,14.0573482513428,5130.369140625,東
遺跡,相沼３遺跡,10,234.093994140625,14.1706056594849,24.8069438934326,5132.2783203125,東
遺跡,相沼遺跡,40,164.01220703125,5.393235206604,5.59029340744019,5183.14306640625,南
遺跡,相沼川口遺跡,30,20,1.69132614135742,0.831552863121033,5204.2080078125,西
自然地形,NA,,1024.158203125,43.7151947021484,646.068664550781,1069.57775878906,北
自然地形,NA,,158.113876342773,4.2970986366272,59.7646446228027,5232.5244140625,北
自然地形,NA,,332.415405273438,34.7360000610352,307.499969482422,5000.0361328125,東
自然地形,NA,,352.278289794922,23.9270725250244,329.113098144531,5114.75830078125,東
自然地形,NA,,310,22.5111846923828,230.470428466797,5217.9775390625,東
自然地形,NA,,586.941223144531,24.1662178039551,391.212921142578,5144.5810546875,南
自然地形,NA,,231.948257446289,10.4918527603149,311.271301269531,5267.1103515625,西
自然地形,NA,,215.870330810547,8.404616355896,410.230926513672,5308.08642578125,東
自然地形,NA,,220,18.2981243133545,288.44287109375,5232.04345703125,東
自然地形,NA,,384.187469482422,27.2369804382324,332.156890869141,4823.11376953125,北
自然地形,NA,,564.003540039062,33.2618713378906,500.902923583984,5011.263671875,南
自然地形,NA,,556.596801757812,27.6153907775879,17.9676456451416,4945.0498046875,西
自然地形,NA,,286.006988525391,25.4165935516357,519.559326171875,5321.5634765625,東
自然地形,NA,,120,28.3150730133057,23.993745803833,5060.232421875,南
自然地形,NA,,347.131072998047,16.4166889190674,87.3525390625,5272.92529296875,南
自然地形,NA,,130.384048461914,29.6498889923096,448.436706542969,5245.19482421875,南
自然地形,NA,,581.893432617188,33.0614166259766,443.798645019531,5142.53271484375,南
自然地形,NA,,110,27.9470748901367,403.619506835938,4515.7744140625,東
自然地形,NA,,343.656799316406,41.5827598571777,353.480590820312,5005.19921875,南
自然地形,NA,,415.932678222656,3.22460126876831,6.21173286437988,5216.65771484375,北
自然地形,NA,,110,39.2642478942871,98.5814056396484,3864.44140625,西
自然地形,NA,,353.553405761719,0.464408606290817,9.59777450561523,5236.8125,南
自然地形,NA,,240,29.6388187408447,299.964874267578,4424.63623046875,西
自然地形,NA,,100.498748779297,3.72253632545471,57.5656776428223,5236.65771484375,西
自然地形,NA,,265.706604003906,30.1502437591553,179.933792114258,4767.0322265625,東
自然地形,NA,,152.315460205078,25.2105827331543,474.353424072266,4796.16748046875,東
自然地形,NA,,574.891296386719,15.1615905761719,156.897018432617,5241.740234375,南
自然地形,NA,,810.061706542969,18.8985080718994,420.257202148438,5151.86279296875,北
自然地形,NA,,388.973022460938,36.4055137634277,282.548309326172,4264.67626953125,東
自然地形,NA,,10,10.540452003479,180.702362060547,5090.90478515625,西
自然地形,NA,,424.264068603516,31.1868782043457,351.57470703125,5259.474609375,南
自然地形,NA,,100,34.6050758361816,336.717437744141,5104.25927734375,南
自然地形,NA,,260.768096923828,40.6442070007324,405.026458740234,4814.4169921875,西
自然地形,NA,,451.774291992188,31.0178050994873,270.178253173828,5049.8447265625,東
自然地形,NA,,511.077301025391,14.5113906860352,498.147888183594,5238.55810546875,東
自然地形,NA,,220.227142333984,10.1676292419434,426.933868408203,5262.0126953125,北
自然地形,NA,,310.644500732422,32.7414474487305,221.649215698242,5219.19384765625,南
自然地形,NA,,188.679626464844,35.0728874206543,412.137603759766,4996.2197265625,西
自然地形,NA,,70.7106781005859,33.851978302002,388.778900146484,5002.60791015625,西
自然地形,NA,,742.495788574219,33.9954872131348,698.842590332031,4356.4560546875,北
自然地形,NA,,403.112854003906,8.69777297973633,109.848678588867,5267.7216796875,南
自然地形,NA,,373.363067626953,27.8540744781494,623.286682128906,5150.2919921875,南
自然地形,NA,,360,17.7315998077393,181.287109375,5190.62060546875,東
自然地形,NA,,331.360809326172,37.2774200439453,155.600357055664,4889.9521484375,南
自然地形,NA,,120,3.85984396934509,38.8277282714844,5062.29443359375,西
自然地形,NA,,384.707672119141,34.1831092834473,490.436401367188,5133.89990234375,南
自然地形,NA,,290.688842773438,26.412878036499,378.858428955078,4863.642578125,東
自然地形,NA,,266.270538330078,19.2270965576172,409.672088623047,5293.77685546875,北
自然地形,NA,,986.559692382812,26.6216125488281,198.709838867188,4936.8857421875,北
自然地形,NA,,662.193298339844,38.7776947021484,333.252716064453,4955.00927734375,南
自然地形,NA,,64.0312423706055,28.0603485107422,42.1243782043457,5180.20166015625,北
自然地形,NA,,453.431365966797,5.96475887298584,730.922424316406,5259.85693359375,北
自然地形,NA,,420.475921630859,15.7006425857544,193.085418701172,5184.20166015625,南
自然地形,NA,,215.870330810547,0,4.90000009536743,5240.49951171875,
自然地形,NA,,228.254241943359,21.796293258667,340.063751220703,5191.99755859375,東
自然地形,NA,,344.093017578125,26.8231105804443,409.851257324219,5226.48828125,南
自然地形,NA,,372.021514892578,29.2857112884521,231.619598388672,4259.0556640625,西
自然地形,NA,,581.893432617188,23.3982391357422,300.010498046875,5127.7548828125,南
自然地形,NA,,453.100433349609,0.730412781238556,89.6160125732422,5251.66748046875,南
自然地形,NA,,210.23796081543,31.7868499755859,282.182952880859,4985.642578125,西
自然地形,NA,,655.515075683594,24.5529823303223,286.03369140625,5280.0546875,東
自然地形,NA,,802.309204101562,26.9753589630127,699.141784667969,5279.8525390625,西
自然地形,NA,,408.044128417969,18.137357711792,264.927703857422,5099.99365234375,東
自然地形,NA,,280.71337890625,20.9714317321777,481.169891357422,5147.5166015625,西
自然地形,NA,,174.928558349609,16.0391864776611,74.7207489013672,5225.56591796875,北
自然地形,NA,,304.138122558594,31.8066234588623,231.035354614258,4982.17236328125,西
自然地形,NA,,317.647613525391,4.36215448379517,209.416259765625,5200.30859375,北
自然地形,NA,,0,1.90648591518402,6.14194536209106,5239.65771484375,西
自然地形,NA,,133.416641235352,37.0973854064941,151.644821166992,4970.00537109375,西
自然地形,NA,,418.688415527344,41.9139175415039,506.494049072266,5005.81298828125,南
自然地形,NA,,94.3398132324219,27.6998805999756,364.721069335938,5240.564453125,南
自然地形,NA,,310.161254882812,27.4479198455811,226.495834350586,5277.8095703125,南
自然地形,NA,,413.037536621094,14.9262475967407,157.119262695312,5263.6787109375,西
自然地形,NA,,380.131561279297,20.2750854492188,121.075134277344,5240.3310546875,西
自然地形,NA,,881.022094726562,5.16114377975464,437.91943359375,5319.45166015625,北
自然地形,NA,,475.394561767578,7.46144533157349,387.551574707031,5300.62548828125,南
自然地形,NA,,272.029418945312,1.58787071704865,52.8304061889648,5254.8076171875,東
自然地形,NA,,150,25.4536170959473,161.246871948242,4942.67138671875,西
自然地形,NA,,114.017547607422,35.1568603515625,132.736694335938,4305.73779296875,西
自然地形,NA,,191.049728393555,32.0025978088379,399.853942871094,4335.34765625,東
自然地形,NA,,120.830459594727,24.8244533538818,346.298248291016,4953.8974609375,西
自然地形,NA,,900.22216796875,38.9228858947754,390.848236083984,4610.59765625,東
自然地形,NA,,290,27.1617202758789,168.240081787109,5221.24072265625,南
自然地形,NA,,832.346130371094,33.846508026123,395.376861572266,4984.91162109375,東
自然地形,NA,,692.603759765625,16.571907043457,196.058334350586,4660.61962890625,西
自然地形,NA,,60.8276290893555,40.3025512695312,228.160049438477,4703.26123046875,東
自然地形,NA,,44.7213592529297,43.5251693725586,112.512115478516,5097.296875,南
自然地形,NA,,70,3.54963397979736,93.4357604980469,5249.68115234375,北
自然地形,NA,,389.486846923828,41.2698669433594,413.410888671875,4992.53466796875,南
自然地形,NA,,994.08251953125,14.0188264846802,298.902313232422,5212.859375,南
自然地形,NA,,76.1577301025391,14.8851203918457,380.407989501953,5009.48583984375,東
自然地形,NA,,900.777465820312,45.3819198608398,755.757507324219,5047.95751953125,西
自然地形,NA,,260.768096923828,5.77742719650269,91.2875747680664,5248.275390625,南
自然地形,NA,,10,11.6494750976562,295.168975830078,4499.1748046875,東
自然地形,NA,,170.293869018555,1.98137903213501,140.507690429688,5259.14208984375,北
自然地形,NA,,340.147033691406,18.5859603881836,208.650039672852,5114.84375,東
自然地形,NA,,461.73583984375,29.1625213623047,107.005722045898,5112.2724609375,南
自然地形,NA,,107.70329284668,19.0575199127197,402.580535888672,5058.54833984375,東
自然地形,NA,,241.867736816406,30.3953266143799,240.571136474609,5100.76123046875,南
自然地形,NA,,161.245147705078,14.4826068878174,338.662414550781,4983.150390625,西
自然地形,NA,,362.491394042969,35.1243934631348,307.803527832031,4818.9306640625,北
自然地形,NA,,850,41.5597648620605,392.675018310547,3441.22509765625,東
自然地形,NA,,436.806610107422,11.9690237045288,78.6990966796875,5179.20068359375,北
自然地形,NA,,854.75146484375,23.7556076049805,532.146118164062,5328.6201171875,南
自然地形,NA,,450.998870849609,36.8838882446289,419.772399902344,5009.56640625,南
自然地形,NA,,680,27.1592960357666,449.8671875,5023.9658203125,東
自然地形,NA,,247.588363647461,16.36208152771,149.255844116211,4947.2607421875,西
自然地形,NA,,189.73664855957,21.6647453308105,410.449005126953,5330.52001953125,南
自然地形,NA,,272.029418945312,30.4218215942383,409.119659423828,4832.4169921875,東
自然地形,NA,,445.533386230469,33.234001159668,625.294982910156,4619.88818359375,北
自然地形,NA,,360.555114746094,19.6141090393066,202.040008544922,5110.083984375,北
自然地形,NA,,671.192932128906,7.76589012145996,155.967010498047,5245.95654296875,南
自然地形,NA,,308.058441162109,27.7768268585205,575.48779296875,4840.71435546875,東
自然地形,NA,,14.1421356201172,21.6654205322266,289.405120849609,5039.63720703125,南
自然地形,NA,,264.764038085938,10.4319438934326,70.7549057006836,5228.36083984375,南
自然地形,NA,,531.413208007812,14.8318204879761,472.662475585938,5336.89599609375,南
自然地形,NA,,250,33.0564231872559,103.330551147461,5092.35791015625,南
自然地形,NA,,516.139526367188,10.5062713623047,413.822967529297,5280.68212890625,北
自然地形,NA,,264.764038085938,31.018310546875,283.1396484375,4919.30712890625,西
自然地形,NA,,473.814331054688,26.9889221191406,141.132934570312,5074.46826171875,南
自然地形,NA,,134.536239624023,18.103178024292,265.345733642578,5227.5703125,南
自然地形,NA,,630.3173828125,28.4785060882568,673.334655761719,4850.7060546875,西
自然地形,NA,,711.125854492188,34.7972183227539,574.338012695312,4598.87841796875,西
自然地形,NA,,488.26220703125,16.8004970550537,58.5129814147949,5187.921875,北
自然地形,NA,,401.994995117188,5.47132062911987,223.609924316406,5286.529296875,北
自然地形,NA,,859.592895507812,16.4179935455322,444.256408691406,5243.34033203125,西
自然地形,NA,,525.54736328125,10.4250545501709,240.765548706055,5281.63330078125,南
自然地形,NA,,158.113876342773,1.00844407081604,55.8509712219238,5249.26513671875,西
自然地形,NA,,382.8837890625,17.65159034729,500.188293457031,5328.6416015625,南
自然地形,NA,,501.597442626953,30.9682884216309,618.977478027344,4981.98193359375,北
自然地形,NA,,107.70329284668,23.8123168945312,292.631225585938,5113.00537109375,東
自然地形,NA,,346.69873046875,6.4217381477356,169.148773193359,5287.96484375,西
自然地形,NA,,322.024841308594,31.0148754119873,311.532409667969,4917.42626953125,東
自然地形,NA,,40,2.6765513420105,178.695693969727,5011.76904296875,北
自然地形,NA,,1107.65515136719,45.9538803100586,665.169372558594,4096.54833984375,北
自然地形,NA,,152.970581054688,3.62619543075562,382.941741943359,5321.90576171875,南
自然地形,NA,,422.965728759766,16.8666076660156,39.8066749572754,5062.92236328125,北
自然地形,NA,,473.814331054688,36.3860931396484,608.394714355469,4622.77099609375,北
自然地形,NA,,1130.53088378906,28.7820014953613,744.356872558594,4862.18994140625,西
自然地形,NA,,541.479431152344,42.2052459716797,417.831146240234,4053.71337890625,東
自然地形,NA,,143.17822265625,15.8626651763916,319.864807128906,5295.56640625,南
自然地形,NA,,166.433166503906,31.0301723480225,424.051147460938,5212.6298828125,南
自然地形,NA,,260,24.0233383178711,33.5160369873047,4911.64404296875,西
自然地形,NA,,238.537216186523,40.6667366027832,187.291229248047,5205.30419921875,北
自然地形,NA,,270,29.8257522583008,200.167831420898,4048.05981445312,西
自然地形,NA,,98.4885787963867,11.3564386367798,337.57421875,5293.46337890625,南
自然地形,NA,,350.142822265625,13.9615993499756,80.1065292358398,5265.96630859375,西
自然地形,NA,,14.1421356201172,0.778490424156189,70.6506805419922,5242.07958984375,北
自然地形,NA,,127.279220581055,36.941837310791,247.202041625977,3730.83520507812,北
自然地形,NA,,711.125854492188,29.4582500457764,475.376586914062,4818.7509765625,西
自然地形,NA,,483.735473632812,23.9082012176514,291.901916503906,5291.27734375,南
自然地形,NA,,186.815414428711,41.1347465515137,398.613555908203,3773.869140625,北
自然地形,NA,,0,4.13508892059326,20.9438877105713,5241.703125,南
自然地形,NA,,481.663787841797,10.9066362380981,108.106628417969,5120.21337890625,北
自然地形,NA,,210.950225830078,22.1516952514648,95.9022827148438,5183.7734375,東
自然地形,NA,,260,16.4268646240234,344.898834228516,4666.23681640625,北
自然地形,NA,,1068.8779296875,29.0535144805908,487.493255615234,5003.5986328125,東
自然地形,NA,,76.1577301025391,17.9524974822998,189.309921264648,4775.6884765625,東
自然地形,NA,,331.360809326172,32.8785400390625,290.687957763672,4323.43896484375,東
自然地形,NA,,372.155883789062,1.29927837848663,20.084566116333,5240.2939453125,南
自然地形,NA,,486.621032714844,3.11901211738586,33.4219131469727,5247.4580078125,西
自然地形,NA,,564.358032226562,23.7236251831055,327.285095214844,4515.00927734375,南
自然地形,NA,,562.938720703125,29.9728126525879,238.145477294922,3845.96215820312,西
自然地形,NA,,688.839599609375,28.2771396636963,539.948181152344,3392.04541015625,東
自然地形,NA,,503.587158203125,7.60001420974731,81.16357421875,5266.40966796875,東
自然地形,NA,,70,35.6449241638184,280.585052490234,5310.853515625,北
自然地形,NA,,36.0555114746094,12.106840133667,291.097869873047,5093.50927734375,南
自然地形,NA,,402.243682861328,27.3190441131592,142.557708740234,5105.0869140625,東
自然地形,NA,,201.246109008789,36.1043968200684,192.385513305664,4563.427734375,西
自然地形,NA,,537.401184082031,30.9489803314209,122.875015258789,4554.7236328125,北
自然地形,NA,,278.028778076172,2.24531078338623,115.303283691406,5254.17626953125,西
自然地形,NA,,671.192932128906,28.6011180877686,613.367309570312,5371.41552734375,北
自然地形,NA,,60,14.3490161895752,128.217025756836,5214.71240234375,南
自然地形,NA,,655.515075683594,0.47348627448082,410.204132080078,5334.3603515625,北
自然地形,NA,,302.654907226562,34.0089149475098,118.083518981934,4478.84326171875,西
自然地形,NA,,330,26.0767402648926,520.3798828125,5145.9111328125,北
自然地形,NA,,413.400543212891,12.6601819992065,371.190124511719,5246.35107421875,西
自然地形,NA,,831.865356445312,17.5373725891113,230.530548095703,5101.05712890625,南
自然地形,NA,,482.700744628906,26.1056709289551,251.109085083008,5124.7392578125,南
自然地形,NA,,326.496551513672,12.1545782089233,434.634918212891,5314.376953125,西
自然地形,NA,,850,28.6799564361572,649.6201171875,5167.37353515625,東
自然地形,NA,,268.700592041016,19.2216701507568,69.42529296875,5091.36474609375,西
自然地形,NA,,470.106353759766,34.878662109375,646.473449707031,5045.54736328125,東
自然地形,NA,,438.406219482422,16.4136943817139,40.7093086242676,5246.63818359375,東
自然地形,NA,,20,28.8124198913574,253.180114746094,5174.21337890625,北
自然地形,NA,,169.705627441406,39.2928352355957,349.740600585938,3354.36645507812,北
自然地形,NA,,263.058929443359,32.6656341552734,159.92008972168,4798.41015625,西
自然地形,NA,,186.815414428711,22.2337417602539,43.369987487793,5219.46142578125,北
自然地形,NA,,532.353271484375,32.2348175048828,115.079246520996,5258.3681640625,南
自然地形,NA,,260,24.1215953826904,313.439544677734,5283.966796875,南
自然地形,NA,,332.866333007812,23.7265567779541,335.212219238281,5209.3642578125,東
自然地形,NA,,482.700744628906,29.4462394714355,306.582855224609,5293.7880859375,南
自然地形,NA,,70.7106781005859,4.30769538879395,224.934066772461,5245.65234375,南
自然地形,NA,,140,0.678182244300842,23.3783912658691,5247.79248046875,西
自然地形,NA,,527.73095703125,43.9880676269531,400.166198730469,4609.73681640625,東
自然地形,NA,,225.610275268555,27.010705947876,37.0363578796387,4940.8642578125,西
自然地形,NA,,172.626770019531,14.2406854629517,98.9184722900391,5220.10888671875,東
自然地形,NA,,990.353454589844,27.7813339233398,443.3857421875,5147.08349609375,北
自然地形,NA,,222.036041259766,18.5396308898926,541.446044921875,5126.75927734375,西
自然地形,NA,,258.069763183594,32.6547088623047,117.124725341797,4946.08642578125,東
自然地形,NA,,498.196746826172,41.5633811950684,705.291748046875,4099.046875,東
自然地形,NA,,888.425598144531,10.4327363967896,328.123321533203,5207.7099609375,南
自然地形,NA,,779.358642578125,23.0896949768066,610.402526855469,5050.82470703125,西
自然地形,NA,,78.1025009155273,29.0298099517822,376.142059326172,4990.154296875,西
自然地形,NA,,210.23796081543,16.2226123809814,353.250518798828,5145.56884765625,東
自然地形,NA,,308.707000732422,10.3448762893677,421.588287353516,5137.8896484375,西
自然地形,NA,,509.901977539062,20.1050987243652,105.093612670898,4227.81494140625,東
自然地形,NA,,100.498748779297,32.3697471618652,217.516418457031,4608.341796875,西
自然地形,NA,,533.104125976562,26.1973342895508,350.293884277344,5214.1328125,北
自然地形,NA,,727.804931640625,29.4287052154541,575.343078613281,5182.009765625,南
自然地形,NA,,429.418212890625,26.2926120758057,252.537460327148,5173.13671875,南
自然地形,NA,,970,23.7723693847656,368.67724609375,5287.583984375,西
自然地形,NA,,142.126708984375,30.1596260070801,319.030578613281,4777.53466796875,東
自然地形,NA,,60,13.0820922851562,689.745300292969,5361.1806640625,南
自然地形,NA,,427.2001953125,35.536735534668,318.578002929688,4600.908203125,東
自然地形,NA,,170.880065917969,33.9550895690918,169.276458740234,4897.544921875,西
自然地形,NA,,718.470581054688,28.4451293945312,754.119995117188,5285.611328125,南
自然地形,NA,,138.924438476562,9.36073875427246,301.842651367188,5307.193359375,西
自然地形,NA,,111.803398132324,37.053524017334,144.480590820312,3294.33642578125,北
自然地形,NA,,245.967483520508,39.2312126159668,300.479248046875,4898.2060546875,西
自然地形,NA,,344.818786621094,15.5774164199829,200.227188110352,4804.57763671875,東
自然地形,NA,,22.3606796264648,1.96484231948853,28.4374141693115,5246.93212890625,北
自然地形,NA,,339.411254882812,15.5726928710938,357.18994140625,5282.693359375,南
自然地形,NA,,290.688842773438,22.7805671691895,204.240325927734,4812.18994140625,南
自然地形,NA,,785.175170898438,30.9029788970947,390.082305908203,4834.26953125,東
自然地形,NA,,241.867736816406,36.8645896911621,38.5934715270996,4937.8935546875,西
自然地形,NA,,610,32.4247665405273,794.340637207031,4652.06396484375,西
自然地形,NA,,376.430603027344,22.9286727905273,185.020858764648,4779.7880859375,北
自然地形,NA,,620.080627441406,40.569694519043,257.550384521484,4035.45654296875,北
自然地形,NA,,336.154724121094,11.7202749252319,168.840377807617,4398.38720703125,北
自然地形,NA,,804.549560546875,9.11052513122559,444.598754882812,5339.541015625,北
自然地形,NA,,460.977203369141,31.7008972167969,550.171752929688,4612.173828125,西
自然地形,NA,,10,0.985845744609833,21.2754783630371,5246.994140625,北
自然地形,NA,,143.17822265625,25.0045967102051,187.084945678711,4968.55615234375,西
自然地形,NA,,28.2842712402344,0.882437407970428,20.641185760498,5261.65869140625,北
自然地形,NA,,282.842712402344,42.9764213562012,273.941650390625,4770.1669921875,東
自然地形,NA,,50,0.234209224581718,5.53449487686157,5241.72314453125,南
自然地形,NA,,295.296447753906,24.059928894043,176.414093017578,5293.5751953125,東
自然地形,NA,,414.004821777344,26.0913105010986,285.830902099609,4081.76977539062,北
自然地形,NA,,523.927490234375,26.051815032959,258.650482177734,5255.55126953125,東
自然地形,NA,,89.4427185058594,17.6034202575684,172.784439086914,5184.01318359375,南
自然地形,NA,,520,11.1459846496582,372.149230957031,5304.75439453125,南
自然地形,NA,,67.0820388793945,30.1079769134521,393.9365234375,5008.30029296875,東
自然地形,NA,,202.237487792969,15.3521699905396,226.693084716797,5216.5703125,南
自然地形,NA,,421.900451660156,7.00666570663452,20.0048789978027,5245.02099609375,西
自然地形,NA,,272.946868896484,18.4904327392578,115.789085388184,5182.181640625,西
自然地形,NA,,316.227752685547,40.1850738525391,318.703887939453,4828.40478515625,南
自然地形,NA,,329.848449707031,10.8762054443359,456.345306396484,5319.591796875,東
自然地形,NA,,20,2.14538216590881,68.8515472412109,5162.0888671875,西
自然地形,NA,,142.126708984375,15.4734945297241,33.7946929931641,5094.77490234375,西
自然地形,NA,,499.299499511719,30.6226062774658,351.697296142578,4806.02294921875,北
自然地形,NA,,451.220550537109,21.6360340118408,171.131576538086,5017.630859375,西
自然地形,NA,,172.626770019531,40.4250183105469,265.367004394531,5121.64404296875,西
自然地形,NA,,284.429260253906,5.58504962921143,83.5230331420898,5240.4365234375,東
自然地形,NA,,501.198577880859,16.6862468719482,207.437026977539,5272.08837890625,北
自然地形,NA,,183.847778320312,21.0643749237061,228.436904907227,5240.16162109375,南
自然地形,NA,,50,30.3326683044434,394.100036621094,5100.912109375,北
自然地形,NA,,254.950988769531,21.2597980499268,280.939910888672,5052.98193359375,西
自然地形,NA,,362.491394042969,1.72531676292419,89.2219772338867,5249.57470703125,南
自然地形,NA,,22.3606796264648,10.3620681762695,270.002014160156,4567.77490234375,西
自然地形,NA,,543.415100097656,11.9521522521973,322.455780029297,5294.36328125,北
自然地形,NA,,200,27.1651058197021,185.889465332031,4958.171875,西
自然地形,NA,,40,22.3571796417236,159.568267822266,5125.216796875,南
自然地形,NA,,305.941162109375,29.0109806060791,413.983673095703,5232.75439453125,南
自然地形,NA,,70.7106781005859,3.75600552558899,61.0580749511719,5266.94384765625,西
自然地形,NA,,166.433166503906,3.10655450820923,38.6576080322266,5176.46337890625,西
自然地形,NA,,358.050262451172,24.1261615753174,307.956817626953,5229.2265625,北
自然地形,NA,,36.0555114746094,12.8968591690063,140.352172851562,5186.1708984375,東
自然地形,NA,,776.208740234375,26.9953022003174,607.279357910156,4941.7841796875,東
自然地形,NA,,556.057556152344,24.2858810424805,569.050109863281,5014.013671875,東
自然地形,NA,,701.783447265625,25.7345027923584,201.700546264648,5100.08642578125,東
自然地形,NA,,791.012023925781,8.23933506011963,70.0456314086914,4540.33154296875,北
自然地形,NA,,205.182830810547,22.999490737915,22.6187801361084,5087.66259765625,北
自然地形,NA,,130.384048461914,2.04730081558228,80.6031951904297,5259.5361328125,西
自然地形,NA,,651.920227050781,31.4427852630615,343.996490478516,4799.4404296875,東
自然地形,NA,,40,32.2071113586426,64.0099334716797,5086.03466796875,北
自然地形,NA,,386.005187988281,15.1491813659668,129.532012939453,4946.5556640625,東
自然地形,NA,,714.212890625,14.0986309051514,130.031845092773,5280.64501953125,北
自然地形,NA,,64.0312423706055,36.9865226745605,131.797790527344,4308.638671875,東
自然地形,NA,,813.449462890625,16.2098140716553,979.217102050781,5387.85693359375,北
自然地形,NA,,650,39.2775573730469,36.9621429443359,2481.95288085938,北
自然地形,NA,,530.848388671875,31.1634216308594,403.293701171875,4603.35791015625,西
自然地形,NA,,50,28.880521774292,187.185165405273,4981.6455078125,東
自然地形,NA,,106.301460266113,33.3090286254883,206.909027099609,4952.3876953125,西
自然地形,NA,,148.660690307617,40.8260688781738,135.365600585938,4531.80078125,東
自然地形,NA,,1532.12268066406,40.1366691589355,568.683837890625,4077.67724609375,西
自然地形,NA,,951.262268066406,36.4678955078125,259.069366455078,5261.53662109375,北
自然地形,NA,,295.465728759766,31.61203956604,188.441604614258,5113.3212890625,南
自然地形,NA,,312.410003662109,3.18120408058167,68.0934448242188,5204.52587890625,西
自然地形,NA,,58.3095169067383,45.7658271789551,192.831695556641,4256.85595703125,東
自然地形,NA,,64.0312423706055,2.70179867744446,26.3095722198486,5227.4365234375,東
自然地形,NA,,449.444091796875,7.65030860900879,103.096160888672,4933.6474609375,南
自然地形,NA,,627.694213867188,27.8422336578369,175.615936279297,4692.7265625,西
自然地形,NA,,210.23796081543,35.0585861206055,197.462661743164,4553.26513671875,北
自然地形,NA,,201.246109008789,1.29031646251678,5.2333664894104,5241.43505859375,北
自然地形,NA,,84.8528137207031,31.6367855072021,248.402374267578,5199.34765625,南
自然地形,NA,,396.988677978516,36.6142959594727,54.9216842651367,4297.60400390625,東
自然地形,NA,,58.3095169067383,15.0557689666748,225.387908935547,5270.45458984375,南
自然地形,NA,,570.087707519531,17.5162086486816,354.833068847656,5266.86474609375,南
自然地形,NA,,537.587219238281,29.5017013549805,253.238616943359,5210.9833984375,北
